Age	Own.Home.	Num.Children	Income	Sex	Total.Wealth	Other.Gifts	Number.of.Gifts	Smallest.Gift	Largest.Gift	Previous.Gift	Time.Between.Gifts	Average.Gift	Current.Gift	Sqrt.Smallest.Gift	Sqrt.Largest.Gift	Sqrt.Previous.Gift	Sqrt.Average.Gift	Sqrt.Current.Gift
54	H	1	5	F	4	2	12	3	17	10	2	8.08	0	1.73205080756888	4.12310562561766	3.16227766016838	2.84253408071038	0
33	U	0	3	F	0	0	7	3	20	20	7	11.71	0	1.73205080756888	4.47213595499958	4.47213595499958	3.42198772645373	0
73	H	0	3	F	9	2	12	3	9	9	2	6.33	0	1.73205080756888	3	3	2.51594912508182	0
60	U	0	1	F	6	0	3	5	15	15	12	9	0	2.23606797749979	3.87298334620742	3.87298334620742	3	0
26	H	0	1	F	6	0	23	2	8	5	1	5.22	0	1.4142135623731	2.82842712474619	2.23606797749979	2.28473193175917	0
87	U	0	2	F	3	15	15	4	12	4	12	8.87	0	2	3.46410161513775	2	2.97825452236709	0
79	H	0	5	M	4	24	7	5	25	19	15	16.57	0	2.23606797749979	5	4.35889894354067	4.07062648740952	0
52	H	0	6	F	9	0	1	20	20	20	2	20	0	4.47213595499958	4.47213595499958	4.47213595499958	4.47213595499958	0
54	H	1	6	M	9	10	11	20	50	32	21	27	0	4.47213595499958	7.07106781186548	5.65685424949238	5.19615242270663	0
38	U	0	5	F	2	0	3	3	10	10	3	6	0	1.73205080756888	3.16227766016838	3.16227766016838	2.44948974278318	0
36	H	0	4	F	6	3	7	5	10	10	21	8.29	0	2.23606797749979	3.16227766016838	3.16227766016838	2.87923600977759	0
77	U	0	5	F	6	0	13	10	100	50	6	28.69	0	3.16227766016838	10	7.07106781186548	5.35630469633683	0
82	U	0	1	F	1	0	44	2	10	2	3	4.84	0	1.4142135623731	3.16227766016838	1.4142135623731	2.2	0
61	U	1	5	M	0	0	4	10	20	20	3	16.75	0	3.16227766016838	4.47213595499958	4.47213595499958	4.09267638593623	0
44	H	0	5	F	4	11	13	5	25	25	8	12.31	0	2.23606797749979	5	5	3.50856095856977	0
73	H	0	1	F	6	0	10	10	27	26	9	20.8	0	3.16227766016838	5.19615242270663	5.09901951359278	4.56070170039655	0
78	U	0	2	F	8	0	4	3	10	10	6	7.75	0	1.73205080756888	3.16227766016838	3.16227766016838	2.78388218141501	0
59	U	0	1	M	8	0	2	10	20	20	12	15	0	3.16227766016838	4.47213595499958	4.47213595499958	3.87298334620742	0
64	H	0	2	F	2	0	3	4	24	24	1	11	0	2	4.89897948556636	4.89897948556636	3.3166247903554	0
89	H	0	1	F	4	0	12	5	18	10	4	10.17	0	2.23606797749979	4.24264068711928	3.16227766016838	3.18904374382039	0
78	H	0	3	M	7	1	19	3	25	14	30	7.68	0	1.73205080756888	5	3.74165738677394	2.7712812921102	0
72	U	0	1	M	9	0	19	5	15	10	12	7.63	0	2.23606797749979	3.87298334620742	3.16227766016838	2.76224546338663	0
45	H	2	2	F	2	6	12	3	20	20	5	8.83	0	1.73205080756888	4.47213595499958	4.47213595499958	2.97153159162072	0
73	H	0	4	M	0	2	6	10	16	16	4	11.33	0	3.16227766016838	4	4	3.36600653594137	0
86	H	0	2	M	3	7	16	5	25	25	4	14.19	0	2.23606797749979	5	5	3.76696164036747	0
62	U	0	1	F	9	0	6	3	20	15	5	11.33	0	1.73205080756888	4.47213595499958	3.87298334620742	3.36600653594137	0
65	U	0	1	M	2	0	5	10	20	17	5	15.8	0	3.16227766016838	4.47213595499958	4.12310562561766	3.97492138287036	0
46	H	0	1	M	9	0	1	15	15	15	1	15	0	3.87298334620742	3.87298334620742	3.87298334620742	3.87298334620742	0
50	H	1	4	F	6	2	20	3	25	22	8	17.2	0	1.73205080756888	5	4.69041575982343	4.14728827066554	0
30	U	0	6	F	0	0	2	20	25	25	17	22.5	0	4.47213595499958	5	5	4.74341649025257	0
53	H	0	1	M	8	0	13	5	21	21	8	12.62	0	2.23606797749979	4.58257569495584	4.58257569495584	3.55246393366632	0
42	H	2	5	F	3	0	13	5	20	20	3	9.69	0	2.23606797749979	4.47213595499958	4.47213595499958	3.11287648325468	0
70	H	0	5	F	5	3	5	5	15	5	5	7	0	2.23606797749979	3.87298334620742	2.23606797749979	2.64575131106459	0
56	H	0	3	M	0	0	4	5	20	11	2	10.5	0	2.23606797749979	4.47213595499958	3.3166247903554	3.24037034920393	0
42	H	0	6	M	4	0	4	10	20	20	5	17.5	0	3.16227766016838	4.47213595499958	4.47213595499958	4.18330013267038	0
40	H	2	7	M	8	0	3	5	10	10	2	8.33	0	2.23606797749979	3.16227766016838	3.16227766016838	2.88617393793236	0
60	H	0	7	F	6	0	4	5	15	15	15	9	0	2.23606797749979	3.87298334620742	3.87298334620742	3	0
42	U	0	5	F	5	0	5	5	10	10	5	6.8	0	2.23606797749979	3.16227766016838	3.16227766016838	2.60768096208106	0
69	H	0	1	F	9	0	4	5	10	10	6	7.5	0	2.23606797749979	3.16227766016838	3.16227766016838	2.73861278752583	0
69	H	0	1	M	2	0	23	3	11	10	5	6.39	0	1.73205080756888	3.3166247903554	3.16227766016838	2.52784493195291	0
50	U	0	1	F	7	0	1	25	25	25	9	25	0	5	5	5	5	0
54	H	0	5	F	0	0	3	5	20	20	15	15	0	2.23606797749979	4.47213595499958	4.47213595499958	3.87298334620742	0
52	H	0	7	F	9	4	7	5	15	15	3	12.29	0	2.23606797749979	3.87298334620742	3.87298334620742	3.50570962859162	0
59	H	0	1	M	2	0	6	5	15	15	2	8.67	0	2.23606797749979	3.87298334620742	3.87298334620742	2.94448637286709	0
50	U	0	1	F	0	0	16	2	11	10	12	6.69	0	1.4142135623731	3.3166247903554	3.16227766016838	2.58650343127551	0
34	H	1	5	F	4	0	2	5	25	25	14	15	0	2.23606797749979	5	5	3.87298334620742	0
60	U	0	1	M	6	0	1	20	20	20	11	20	0	4.47213595499958	4.47213595499958	4.47213595499958	4.47213595499958	0
42	H	1	5	F	3	1	7	5	15	15	2	10	0	2.23606797749979	3.87298334620742	3.87298334620742	3.16227766016838	0
52	H	0	7	M	8	0	2	15	21	21	13	18	0	3.87298334620742	4.58257569495584	4.58257569495584	4.24264068711928	0
56	H	1	7	M	9	7	11	5	30	28	7	21.45	0	2.23606797749979	5.47722557505166	5.29150262212918	4.63141447076376	0
39	H	0	4	F	3	1	3	20	20	20	5	20	0	4.47213595499958	4.47213595499958	4.47213595499958	4.47213595499958	0
39	U	0	2	M	2	3	4	5	25	25	13	15	0	2.23606797749979	5	5	3.87298334620742	0
48	U	0	1	F	8	0	39	2	14	12	2	9	0	1.4142135623731	3.74165738677394	3.46410161513775	3	0
70	H	0	2	M	3	8	2	10	20	20	18	15	0	3.16227766016838	4.47213595499958	4.47213595499958	3.87298334620742	0
59	H	0	6	M	8	2	3	5	15	15	10	10.33	0	2.23606797749979	3.87298334620742	3.87298334620742	3.21403173599764	0
43	H	0	4	M	2	0	18	5	11	11	2	6.11	0	2.23606797749979	3.3166247903554	3.3166247903554	2.47184141886166	0
33	U	0	1	F	9	0	10	5	36	25	3	20.1	0	2.23606797749979	6	5	4.48330235429198	0
77	H	0	6	F	5	7	36	2.5	12	12	4	6.21	0	1.58113883008419	3.46410161513775	3.46410161513775	2.49198715887542	0
65	U	0	1	F	9	0	26	2	15	9	3	4.96	0	1.4142135623731	3.87298334620742	3	2.22710574513201	0
71	H	0	1	F	6	0	9	0	16	15	7	13.11	0	0	4	3.87298334620742	3.62077339804633	0
39	H	2	5	F	7	1	4	5	21	21	13	13	0	2.23606797749979	4.58257569495584	4.58257569495584	3.60555127546399	0
60	H	0	4	M	8	0	7	3	10	8	7	5.71	0	1.73205080756888	3.16227766016838	2.82842712474619	2.3895606290697	0
45	H	4	6	M	8	4	18	4	10	10	3	7.72	0	2	3.16227766016838	3.16227766016838	2.77848879788996	0
46	U	0	1	M	6	0	12	1	15	15	9	6.25	0	1	3.87298334620742	3.87298334620742	2.5	0
77	U	0	1	F	8	3	2	10	15	15	10	12.5	0	3.16227766016838	3.87298334620742	3.87298334620742	3.53553390593274	0
72	H	0	3	F	4	0	17	2	12	9	7	5.65	0	1.4142135623731	3.46410161513775	3	2.37697286480094	0
36	H	0	7	M	4	0	6	5	30	30	11	16.67	0	2.23606797749979	5.47722557505166	5.47722557505166	4.08289113251872	0
67	U	0	1	M	9	0	1	15	15	15	11	15	0	3.87298334620742	3.87298334620742	3.87298334620742	3.87298334620742	0
58	U	0	2	F	7	0	7	10	15	15	26	12.71	0	3.16227766016838	3.87298334620742	3.87298334620742	3.56510869399518	0
72	U	0	2	M	4	40	4	5	30	30	9	21.25	0	2.23606797749979	5.47722557505166	5.47722557505166	4.60977222864644	0
58	H	0	2	M	3	0	3	5	15	15	10	9	0	2.23606797749979	3.87298334620742	3.87298334620742	3	0
48	H	1	4	F	8	7	17	5	10	5	8	5.65	0	2.23606797749979	3.16227766016838	2.23606797749979	2.37697286480094	0
59	H	0	1	F	7	0	2	13	15	15	12	14	0	3.60555127546399	3.87298334620742	3.87298334620742	3.74165738677394	0
64	H	2	2	F	4	0	5	5	15	10	18	11	0	2.23606797749979	3.87298334620742	3.16227766016838	3.3166247903554	0
67	H	0	7	F	9	0	3	10	20	20	4	13.33	0	3.16227766016838	4.47213595499958	4.47213595499958	3.65102725270574	0
34	H	0	7	F	8	4	4	5	15	15	10	10	0	2.23606797749979	3.87298334620742	3.87298334620742	3.16227766016838	0
73	U	0	3	M	3	6	26	1.25	6	5	2	4.21	0	1.11803398874989	2.44948974278318	2.23606797749979	2.05182845286832	0
80	H	0	1	F	7	0	15	3	12	12	24	7.33	0	1.73205080756888	3.46410161513775	3.46410161513775	2.70739727413618	0
32	U	0	1	F	8	0	6	13	25	25	18	18.83	0	3.60555127546399	5	5	4.33935479074943	0
48	H	0	1	F	1	1	14	5	20	10	5	9.71	0	2.23606797749979	4.47213595499958	3.16227766016838	3.11608729017658	0
70	U	0	2	F	1	0	1	15	15	15	7	15	0	3.87298334620742	3.87298334620742	3.87298334620742	3.87298334620742	0
70	H	0	5	M	9	0	15	3	13	10	4	8.93	0	1.73205080756888	3.60555127546399	3.16227766016838	2.98831055949679	0
56	H	1	5	F	8	4	4	5	30	27	5	21.75	0	2.23606797749979	5.47722557505166	5.19615242270663	4.66368952654441	0
42	H	2	7	M	5	0	7	10	25	25	3	18.43	0	3.16227766016838	5	5	4.29301758673314	0
38	H	0	5	M	7	0	4	5	15	15	10	12.5	0	2.23606797749979	3.87298334620742	3.87298334620742	3.53553390593274	0
66	H	0	1	M	7	0	5	5	10	6	1	6.8	0	2.23606797749979	3.16227766016838	2.44948974278318	2.60768096208106	0
44	H	1	5	F	3	0	3	10	20	20	8	14	0	3.16227766016838	4.47213595499958	4.47213595499958	3.74165738677394	0
72	H	0	4	M	6	30	2	10	25	10	5	17.5	0	3.16227766016838	5	3.16227766016838	4.18330013267038	0
51	H	0	7	F	6	1	17	5	20	20	3	11.88	0	2.23606797749979	4.47213595499958	4.47213595499958	3.44673758792282	0
78	H	0	4	F	7	44	9	3	17	17	14	11.33	0	1.73205080756888	4.12310562561766	4.12310562561766	3.36600653594137	0
60	U	0	1	M	6	0	5	5	15	15	1	10.6	0	2.23606797749979	3.87298334620742	3.87298334620742	3.25576411921994	0
70	H	0	5	F	8	9	6	5	18	18	12	8	0	2.23606797749979	4.24264068711928	4.24264068711928	2.82842712474619	0
54	U	0	1	M	6	0	9	5	22	22	12	9.56	0	2.23606797749979	4.69041575982343	4.69041575982343	3.09192496674806	0
66	U	0	2	F	7	19	23	3	7	5	9	4.7	0	1.73205080756888	2.64575131106459	2.23606797749979	2.16794833886788	0
39	U	0	6	M	5	4	16	3	10	10	7	6.88	0	1.73205080756888	3.16227766016838	3.16227766016838	2.6229754097208	0
78	U	0	1	F	7	0	12	3	15	15	3	8.08	0	1.73205080756888	3.87298334620742	3.87298334620742	2.84253408071038	0
92	H	0	6	M	4	6	12	10	40	40	4	22.58	0	3.16227766016838	6.32455532033676	6.32455532033676	4.75184174820669	0
54	U	0	2	M	5	0	1	15	15	15	1	15	0	3.87298334620742	3.87298334620742	3.87298334620742	3.87298334620742	0
86	U	0	5	F	9	2	9	5	25	25	6	12.78	0	2.23606797749979	5	5	3.5749125863439	0
78	H	0	2	M	5	0	4	10	18	18	9	13.5	0	3.16227766016838	4.24264068711928	4.24264068711928	3.67423461417477	0
66	H	0	5	F	7	0	10	5	20	20	4	11.8	0	2.23606797749979	4.47213595499958	4.47213595499958	3.43511280746353	0
61	U	0	1	F	6	0	1	25	25	25	5	25	0	5	5	5	5	0
76	H	0	4	F	8	9	1	15	15	15	1	15	0	3.87298334620742	3.87298334620742	3.87298334620742	3.87298334620742	0
52	H	0	5	M	7	0	6	5	30	30	15	16.67	0	2.23606797749979	5.47722557505166	5.47722557505166	4.08289113251872	0
57	U	0	2	F	6	8	22	3	8	5	6	5.5	0	1.73205080756888	2.82842712474619	2.23606797749979	2.34520787991171	0
68	H	0	1	F	2	16	7	5	25	25	2	15	0	2.23606797749979	5	5	3.87298334620742	0
89	U	0	5	M	5	1	17	6	25	25	8	18.12	0	2.44948974278318	5	5	4.25675933075855	0
62	H	0	5	M	1	2	11	3	20	12	2	7.45	0	1.73205080756888	4.47213595499958	3.46410161513775	2.72946881279124	0
57	U	0	1	F	7	0	4	10	25	25	3	19	0	3.16227766016838	5	5	4.35889894354067	0
51	U	0	4	F	2	9	1	20	20	20	3	20	0	4.47213595499958	4.47213595499958	4.47213595499958	4.47213595499958	0
91	H	0	5	F	4	0	17	3	22	20	2	10.76	0	1.73205080756888	4.69041575982343	4.47213595499958	3.28024389337134	0
59	H	0	4	F	6	0	8	5	10	7	2	7.25	0	2.23606797749979	3.16227766016838	2.64575131106459	2.69258240356725	0
40	U	0	1	F	8	0	8	10	20	20	10	15.63	0	3.16227766016838	4.47213595499958	4.47213595499958	3.95347948015416	0
79	H	0	6	M	9	0	4	5	10	10	7	6.25	0	2.23606797749979	3.16227766016838	3.16227766016838	2.5	0
81	U	0	1	F	0	1	22	2	7	5	11	4.73	0	1.4142135623731	2.64575131106459	2.23606797749979	2.17485631709315	0
82	U	0	2	M	1	3	7	5	15	15	7	10.71	0	2.23606797749979	3.87298334620742	3.87298334620742	3.27261363439071	0
70	H	0	5	M	1	6	14	5	12	10	6	8.71	0	2.23606797749979	3.46410161513775	3.16227766016838	2.95127091267474	0
74	H	0	3	M	9	4	11	5	24	12	4	11.27	0	2.23606797749979	4.89897948556636	3.46410161513775	3.3570820663189	0
78	H	0	4	M	3	23	3	5	10	10	3	8.33	0	2.23606797749979	3.16227766016838	3.16227766016838	2.88617393793236	0
61	U	0	4	F	8	0	4	5	20	20	14	13.75	0	2.23606797749979	4.47213595499958	4.47213595499958	3.70809924354783	0
57	H	1	5	F	6	2	11	5	12	12	7	7.91	0	2.23606797749979	3.46410161513775	3.46410161513775	2.81247222208505	0
62	H	0	3	F	2	13	7	5	25	25	10	16.71	0	2.23606797749979	5	5	4.08778668719394	0
63	H	0	4	M	6	6	4	10	25	25	8	18.75	0	3.16227766016838	5	5	4.33012701892219	0
70	H	0	2	M	7	18	8	3	15	15	21	9.88	0	1.73205080756888	3.87298334620742	3.87298334620742	3.14324672910034	0
91	U	0	1	F	3	0	23	5	12	9	14	8.13	0	2.23606797749979	3.46410161513775	3	2.85131548587665	0
96	U	1	4	M	0	0	10	5	15	15	15	11.1	0	2.23606797749979	3.87298334620742	3.87298334620742	3.33166624979154	0
44	H	1	4	F	5	0	1	20	20	20	5	20	0	4.47213595499958	4.47213595499958	4.47213595499958	4.47213595499958	0
94	H	0	1	M	0	27	6	10	21	21	4	14.33	0	3.16227766016838	4.58257569495584	4.58257569495584	3.78549864614954	0
49	H	0	6	M	5	0	1	40	40	40	6	40	0	6.32455532033676	6.32455532033676	6.32455532033676	6.32455532033676	0
58	H	0	5	F	8	5	16	2	5	5	2	3.03	0	1.4142135623731	2.23606797749979	2.23606797749979	1.74068951855292	0
84	H	1	4	M	4	2	14	3	26	3	7	16	0	1.73205080756888	5.09901951359278	1.73205080756888	4	0
50	H	1	4	F	2	0	3	5	20	20	5	11.67	0	2.23606797749979	4.47213595499958	4.47213595499958	3.41613817050774	0
63	H	0	3	M	4	7	4	5	20	20	4	11.75	0	2.23606797749979	4.47213595499958	4.47213595499958	3.42782730020052	0
53	U	0	1	F	6	0	5	8	20	20	8	14.6	0	2.82842712474619	4.47213595499958	4.47213595499958	3.82099463490856	0
51	H	0	4	F	4	0	15	5	15	15	4	7.93	0	2.23606797749979	3.87298334620742	3.87298334620742	2.81602556806574	0
50	H	0	5	F	6	0	10	5	30	30	5	15.8	0	2.23606797749979	5.47722557505166	5.47722557505166	3.97492138287036	0
78	H	0	3	F	3	3	3	10	20	20	15	16.67	0	3.16227766016838	4.47213595499958	4.47213595499958	4.08289113251872	0
42	U	0	2	M	9	0	10	6	16	16	3	12.6	0	2.44948974278318	4	4	3.54964786985977	0
66	H	0	6	F	9	0	9	3	14	12	3	8.89	0	1.73205080756888	3.74165738677394	3.46410161513775	2.98161030317512	0
30	U	0	2	F	7	1	3	5	20	20	10	10.67	0	2.23606797749979	4.47213595499958	4.47213595499958	3.26649659421222	0
30	H	0	5	M	3	0	3	25	150	150	23	91.67	0	5	12.2474487139159	12.2474487139159	9.57444515363684	0
56	U	0	1	F	8	0	15	3	12	12	5	5.47	0	1.73205080756888	3.46410161513775	3.46410161513775	2.3388031127053	0
80	U	0	2	M	3	17	17	3	15	15	11	7.76	0	1.73205080756888	3.87298334620742	3.87298334620742	2.78567765543682	0
63	H	1	3	F	8	0	8	3	20	20	11	9.5	0	1.73205080756888	4.47213595499958	4.47213595499958	3.08220700148449	0
70	H	0	2	F	1	1	20	3	12	11	5	7.3	0	1.73205080756888	3.46410161513775	3.3166247903554	2.70185121722126	0
70	U	0	5	F	9	1	6	5	15	15	14	10	0	2.23606797749979	3.87298334620742	3.87298334620742	3.16227766016838	0
46	H	1	4	M	3	5	2	5	20	20	16	12.5	0	2.23606797749979	4.47213595499958	4.47213595499958	3.53553390593274	0
67	U	0	2	M	8	0	1	20	20	20	3	20	0	4.47213595499958	4.47213595499958	4.47213595499958	4.47213595499958	0
81	U	0	6	F	9	1	2	3	25	25	15	14	0	1.73205080756888	5	5	3.74165738677394	0
60	U	0	1	M	7	0	6	5	10	10	9	8.17	0	2.23606797749979	3.16227766016838	3.16227766016838	2.85832118559129	0
78	H	0	5	M	4	21	14	10	30	20	11	18.5	0	3.16227766016838	5.47722557505166	4.47213595499958	4.30116263352131	0
54	H	0	4	F	8	4	34	3	26	20	7	13.79	0	1.73205080756888	5.09901951359278	4.47213595499958	3.71348892552543	0
76	H	0	1	F	6	0	6	5	20	20	9	13.17	0	2.23606797749979	4.47213595499958	4.47213595499958	3.62904946232481	0
70	H	0	5	F	4	1	6	3	12	12	0	9.17	0	1.73205080756888	3.46410161513775	3.46410161513775	3.02820078594534	0
86	H	0	1	M	7	6	14	5	10	10	6	6.14	0	2.23606797749979	3.16227766016838	3.16227766016838	2.47790233867277	0
74	U	0	2	F	2	0	1	15	15	15	10	15	0	3.87298334620742	3.87298334620742	3.87298334620742	3.87298334620742	0
43	H	4	6	M	4	0	6	3	20	20	3	11.83	0	1.73205080756888	4.47213595499958	4.47213595499958	3.43947670438397	0
53	U	0	1	F	5	0	14	5	20	10	7	13.57	0	2.23606797749979	4.47213595499958	3.16227766016838	3.68374809127877	0
81	H	0	3	F	6	0	1	15	15	15	10	15	0	3.87298334620742	3.87298334620742	3.87298334620742	3.87298334620742	0
54	U	0	1	M	6	0	2	10	15	15	10	12.5	0	3.16227766016838	3.87298334620742	3.87298334620742	3.53553390593274	0
52	H	0	1	F	6	0	12	10	17	10	11	12.75	0	3.16227766016838	4.12310562561766	3.16227766016838	3.57071421427143	0
34	H	0	4	M	7	1	6	3	10	10	14	5.33	0	1.73205080756888	3.16227766016838	3.16227766016838	2.30867927612304	0
54	H	0	7	F	9	3	13	3	25	25	5	13.42	0	1.73205080756888	5	5	3.66333181680284	0
62	H	0	5	F	9	0	5	5	16	10	4	10.4	0	2.23606797749979	4	3.16227766016838	3.22490309931942	0
53	U	0	1	F	6	0	3	5	10	10	5	8.33	0	2.23606797749979	3.16227766016838	3.16227766016838	2.88617393793236	0
86	H	0	2	F	6	11	7	10	20	10	6	12.43	0	3.16227766016838	4.47213595499958	3.16227766016838	3.52562051276084	0
48	U	1	3	M	9	0	3	5	15	15	5	9	0	2.23606797749979	3.87298334620742	3.87298334620742	3	0
57	H	0	6	M	7	4	17	10	20	20	7	14.76	0	3.16227766016838	4.47213595499958	4.47213595499958	3.84187454245971	0
63	H	0	5	F	6	1	4	10	25	20	7	17.5	0	3.16227766016838	5	4.47213595499958	4.18330013267038	0
50	U	0	1	F	6	0	2	10	20	20	13	15	0	3.16227766016838	4.47213595499958	4.47213595499958	3.87298334620742	0
52	H	0	7	F	9	2	2	20	25	25	5	22.5	0	4.47213595499958	5	5	4.74341649025257	0
64	H	0	4	F	5	0	1	20	20	20	10	20	0	4.47213595499958	4.47213595499958	4.47213595499958	4.47213595499958	0
75	H	0	5	F	3	0	12	1.25	10	10	7	5.19	0	1.11803398874989	3.16227766016838	3.16227766016838	2.2781571499789	0
53	U	0	1	M	1	0	1	15	15	15	9	15	0	3.87298334620742	3.87298334620742	3.87298334620742	3.87298334620742	0
50	U	1	2	F	9	0	29	5	20	14	3	9.28	0	2.23606797749979	4.47213595499958	3.74165738677394	3.04630924234556	0
62	U	0	1	M	7	0	19	3	14	14	17	7.58	0	1.73205080756888	3.74165738677394	3.74165738677394	2.75317997958724	0
47	H	0	5	M	2	0	9	10	15	15	4	12.33	0	3.16227766016838	3.87298334620742	3.87298334620742	3.51140997321589	0
53	H	0	6	M	8	0	4	6	17	17	12	12.5	0	2.44948974278318	4.12310562561766	4.12310562561766	3.53553390593274	0
44	H	0	6	F	9	0	2	15	15	15	7	15	0	3.87298334620742	3.87298334620742	3.87298334620742	3.87298334620742	0
66	U	0	1	F	3	0	5	5	16	16	9	9.4	0	2.23606797749979	4	4	3.06594194335118	0
69	H	0	2	M	7	0	9	5	25	25	2	15.44	0	2.23606797749979	5	5	3.9293765408777	0
69	H	0	1	M	7	0	5	10	30	30	12	23	0	3.16227766016838	5.47722557505166	5.47722557505166	4.79583152331272	0
62	H	0	1	M	7	0	1	20	20	20	8	20	0	4.47213595499958	4.47213595499958	4.47213595499958	4.47213595499958	0
91	H	0	1	F	5	0	41	1	10	7	14	6.32	0	1	3.16227766016838	2.64575131106459	2.51396101799531	0
65	U	0	1	M	1	0	13	10	35	25	2	24.62	0	3.16227766016838	5.91607978309962	5	4.96185449202211	0
75	U	0	2	M	6	1	5	20	20	20	7	20	0	4.47213595499958	4.47213595499958	4.47213595499958	4.47213595499958	0
50	H	0	5	F	5	5	2	15	25	25	8	20	0	3.87298334620742	5	5	4.47213595499958	0
62	H	0	1	F	0	0	1	20	20	20	3	20	0	4.47213595499958	4.47213595499958	4.47213595499958	4.47213595499958	0
60	U	0	5	M	4	0	2	10	15	15	16	12.5	0	3.16227766016838	3.87298334620742	3.87298334620742	3.53553390593274	0
74	U	0	1	F	9	0	11	5	12	10	10	8.09	0	2.23606797749979	3.46410161513775	3.16227766016838	2.84429253066558	0
78	H	0	4	M	6	0	6	10	25	25	36	16.17	0	3.16227766016838	5	5	4.02119385257662	0
66	H	0	1	M	1	0	17	5	29	29	4	21.06	0	2.23606797749979	5.3851648071345	5.3851648071345	4.58911756223351	0
76	H	0	4	F	0	0	3	10	14	12	6	12	0	3.16227766016838	3.74165738677394	3.46410161513775	3.46410161513775	0
67	H	0	1	F	2	1	11	2	5	3	4	3.09	0	1.4142135623731	2.23606797749979	1.73205080756888	1.75783958312469	0
61	H	0	1	M	6	0	6	5	17	17	7	12	0	2.23606797749979	4.12310562561766	4.12310562561766	3.46410161513775	0
56	H	0	4	F	1	5	2	5	15	15	17	10	0	2.23606797749979	3.87298334620742	3.87298334620742	3.16227766016838	0
92	U	0	3	F	1	11	5	15	25	25	9	23	0	3.87298334620742	5	5	4.79583152331272	0
42	H	0	5	M	7	0	3	5	15	15	13	10	0	2.23606797749979	3.87298334620742	3.87298334620742	3.16227766016838	0
79	H	0	4	F	3	2	19	5	11	10	5	7.89	0	2.23606797749979	3.3166247903554	3.16227766016838	2.80891438103763	0
87	H	0	2	F	2	20	38	2	5	5	8	3.29	0	1.4142135623731	2.23606797749979	2.23606797749979	1.81383571472171	0
75	H	0	3	M	7	1	28	1	20	20	4	3.82	0	1	4.47213595499958	4.47213595499958	1.95448202856921	0
88	H	0	1	F	6	0	4	3	10	5	6	5.25	0	1.73205080756888	3.16227766016838	2.23606797749979	2.29128784747792	0
68	H	1	2	F	7	5	3	5	20	20	11	11.67	0	2.23606797749979	4.47213595499958	4.47213595499958	3.41613817050774	0
59	H	1	5	F	9	0	15	5	14	5	3	7.93	0	2.23606797749979	3.74165738677394	2.23606797749979	2.81602556806574	0
65	H	0	5	M	9	1	19	10	40	10	14	14.47	0	3.16227766016838	6.32455532033676	3.16227766016838	3.80394532032205	0
83	H	0	4	F	7	21	22	8	27	8	11	17.15	0	2.82842712474619	5.19615242270663	2.82842712474619	4.14125584816973	0
73	H	0	4	F	5	6	5	5	11	10	3	9.2	0	2.23606797749979	3.3166247903554	3.16227766016838	3.03315017762062	0
53	U	0	1	M	8	0	4	10	20	20	8	15.5	0	3.16227766016838	4.47213595499958	4.47213595499958	3.93700393700591	0
71	U	0	6	M	7	0	4	5	20	20	4	9.75	0	2.23606797749979	4.47213595499958	4.47213595499958	3.1224989991992	0
46	H	0	1	M	4	0	9	3	16	16	9	9.89	0	1.73205080756888	4	4	3.14483703870328	0
74	H	0	1	M	6	6	5	10	12	10	7	10.8	0	3.16227766016838	3.46410161513775	3.16227766016838	3.286335345031	0
43	H	0	2	F	7	0	5	5	20	20	5	12.4	0	2.23606797749979	4.47213595499958	4.47213595499958	3.5213633723318	0
41	H	4	4	F	7	4	5	5	10	10	9	8.4	0	2.23606797749979	3.16227766016838	3.16227766016838	2.89827534923789	0
77	H	0	7	F	5	0	10	3	27	27	5	15.7	0	1.73205080756888	5.19615242270663	5.19615242270663	3.96232255123179	0
52	H	0	1	M	9	0	20	3	20	10	6	8.8	0	1.73205080756888	4.47213595499958	3.16227766016838	2.96647939483827	0
38	H	0	6	F	3	0	2	10	20	20	4	15	0	3.16227766016838	4.47213595499958	4.47213595499958	3.87298334620742	0
58	U	0	7	M	7	0	1	15	15	15	6	15	0	3.87298334620742	3.87298334620742	3.87298334620742	3.87298334620742	0
51	H	0	7	M	9	6	15	2	7	5	21	4.8	0	1.4142135623731	2.64575131106459	2.23606797749979	2.19089023002066	0
55	H	0	3	M	1	0	1	25	25	25	0	25	0	5	5	5	5	0
68	H	0	6	F	2	0	4	25	27	25	9	26	0	5	5.19615242270663	5	5.09901951359278	0
93	U	0	2	F	8	3	9	1	17	17	9	11.44	0	1	4.12310562561766	4.12310562561766	3.38230690505755	0
51	H	0	7	F	9	23	4	10	25	25	4	18.75	0	3.16227766016838	5	5	4.33012701892219	0
65	U	0	4	M	9	10	11	3	15	15	7	8	0	1.73205080756888	3.87298334620742	3.87298334620742	2.82842712474619	0
52	H	3	5	F	8	8	10	10	30	30	8	16.5	0	3.16227766016838	5.47722557505166	5.47722557505166	4.06201920231798	0
59	H	0	1	F	1	0	15	5	20	20	4	9.8	0	2.23606797749979	4.47213595499958	4.47213595499958	3.13049516849971	0
60	H	1	5	M	8	3	7	10	20	20	10	14.43	0	3.16227766016838	4.47213595499958	4.47213595499958	3.79868398264452	0
51	U	0	1	F	4	0	8	5	65	65	4	34.63	0	2.23606797749979	8.06225774829855	8.06225774829855	5.8847259919218	0
